user_id,recommend,sentiment_analysis,year
avdl,False,0,2015
avdl,False,0,2015
avdl,False,0,2014
avdl,False,0,2015
avdl,False,0,2015
ALEXTHENINJA007,False,0,2014
ALEXTHENINJA007,True,2,2014
76561198059589725,True,2,2014
alfcapone,True,2,2013
alfcapone,True,2,2013
alfcapone,True,2,2014
alfcapone,True,2,2014
alfcapone,True,2,2014
alfcapone,True,2,2014
alfcapone,True,2,2014
alfcapone,True,2,2014
alfcapone,True,2,2013
Axt5,True,2,2015
Axt5,True,2,2015
goblinop,False,0,2014
allan94,True,2,2015
aLLCAPS,True,2,2015
aLLCAPS,True,2,2015
aLLCAPS,True,2,2015
aLLCAPS,True,2,2015
aLLCAPS,True,2,2014
aLLCAPS,True,2,2014
aLLCAPS,True,2,2013
aLLCAPS,True,2,2011
Oniityan_H,False,0,2015
Oniityan_H,True,2,2015
amarethepegasus,True,2,2013
amarethepegasus,True,2,2013
76561198065247420,True,2,2015
76561198065247420,True,2,2015
76561198065247420,True,2,2015
76561198065247420,True,2,2015
76561198065247420,True,2,2014
AlmightyShippo,False,0,2015
AlmightyShippo,False,0,2014
AlmightyShippo,False,0,2015
AlmightyShippo,True,2,2013
AlmightyShippo,True,2,2013
76561198032586095,True,2,2015
76561198032586095,True,2,2014
aloe2020,True,2,2014
aloe2020,True,2,2013
Juzy1,True,2,2014
agusdemyx25,False,0,2015
agusdemyx25,False,0,2015
agusdemyx25,True,2,2013
twunka,True,2,2014
76561198062396491,False,0,2015
76561198062396491,True,2,2013
Alphix1,True,2,2015
76561198038192707,True,2,2014
76561198082160445,True,2,2014
76561198082160445,True,2,2014
76561198052744170,True,2,2014
Tiago_Henrique,True,2,2014
Tiago_Henrique,True,2,2015
Aluriana,True,2,2015
76561198154725934,True,2,2014
76561198060713420,True,2,2014
Reggit,True,2,2014
Reggit,True,2,2015
Reggit,True,2,2014
76561197970989261,True,2,2015
76561198093242240,True,2,2015
76561198087570173,True,2,2015
76561198087570173,True,2,2015
76561198087570173,True,2,2014
76561198050874222,True,2,2012
averageperson,True,2,2015
BaaBaaCowSheep,True,2,2014
BaaBaaCowSheep,True,2,2015
76561198072207162,True,2,2014
76561198126054808,True,2,2015
AncientArtofDaiSuKi,True,2,2014
AncientArtofDaiSuKi,True,2,2014
AncientArtofDaiSuKi,True,2,2014
AncientArtofDaiSuKi,True,2,2014
AncientArtofDaiSuKi,True,2,2014
AncientArtofDaiSuKi,True,2,2015
AncientArtofDaiSuKi,True,2,2014
AncientArtofDaiSuKi,True,2,2014
AndoCommando24,True,2,2014
AndoCommando24,True,2,2015
AndoCommando24,True,2,2015
76561197970539254,True,2,2013
lord_andromeda,True,2,2015
cockblockula,True,2,2014
cockblockula,True,2,2014
Angelf3s,True,2,2014
AngelicPanda,True,2,2014
AngelicPanda,True,2,2014
AngelicPanda,True,2,2013
AngelicPanda,True,2,2015
AngelicPanda,True,2,2014
fraybae,False,0,2014
fraybae,False,0,2014
fraybae,True,2,2015
fraybae,True,2,2014
fraybae,True,2,2014
fraybae,True,2,2013
OscarStone,True,2,2015
MonsterImported,True,2,2014
76561198062230377,True,2,2015
76561198126495215,True,2,2014
swiggins,True,2,2014
Animax117,True,2,2013
76561198086146150,False,0,2014
ScrubyDubyDoodle,True,2,2015
ohsotoast,True,2,2015
ohsotoast,True,2,2015
ohsotoast,True,2,2015
ohsotoast,True,2,2014
ohsotoast,True,2,2014
ohsotoast,True,2,2014
ohsotoast,True,2,2014
ohsotoast,True,2,2014
76561198050624870,True,2,2014
76561198050624870,True,2,2014
76561198050624870,True,2,2012
ManiFoldKinesis,True,2,2014
ManiFoldKinesis,True,2,2014
ManiFoldKinesis,True,2,2014
ManiFoldKinesis,True,2,2014
ManiFoldKinesis,True,2,2015
ManiFoldKinesis,True,2,2015
ManiFoldKinesis,True,2,2014
Antecwarrior,True,2,2014
Antecwarrior,True,2,2014
ihatecoathangers,True,2,2014
ihatecoathangers,True,2,2014
76561198066363324,False,0,2015
76561198066363324,True,2,2015
76561198066363324,True,2,2014
76561198066363324,True,2,2014
76561198066363324,True,2,2014
76561198066363324,True,2,2014
sprocketw,True,2,2014
76561198094780411,True,2,2013
anykylator,True,2,2013
76561198045212236,True,2,2015
157645,True,2,2014
76561198078439456,True,2,2014
Aperturenc,True,2,2014
76561198069180924,True,2,2014
76561198042492496,False,0,2014
76561198042492496,False,0,2014
76561198042492496,True,2,2015
plasmaluna,True,2,2015
plasmaluna,True,2,2015
plasmaluna,False,0,2015
plasmaluna,True,2,2015
plasmaluna,True,2,2013
plasmaluna,True,2,2013
76561198099851380,True,2,2014
76561198099851380,False,0,2014
76561198099851380,True,2,2014
76561198099851380,True,2,2015
76561198099851380,False,0,2014
76561198080081049,True,2,2013
aquasurge7,True,2,2013
aquasurge7,True,2,2015
aquasurge7,True,2,2014
cbfguy,True,2,2014
cbfguy,True,2,2014
cbfguy,True,2,2014
KuronishiX,True,2,2014
KuronishiX,True,2,2013
76561198027233818,True,2,2014
4RCH4NG3Ll,True,2,2015
4RCH4NG3Ll,True,2,2014
4RCH4NG3Ll,True,2,2015
archangel147,True,2,2015
archangel147,True,2,2014
archangel147,True,2,2015
archangel147,True,2,2015
76561198034565104,True,2,2014
76561198043925310,True,2,2014
76561198107458237,True,2,2014
BestGodamnBirdLawyerInTheWorld,False,0,2015
BestGodamnBirdLawyerInTheWorld,True,2,2015
76561197988814610,True,2,2014
95MAY,True,2,2015
95MAY,True,2,2015
95MAY,True,2,2015
95MAY,True,2,2015
95MAY,True,2,2013
76561198018152628,True,2,2014
76561198018152628,True,2,2014
76561198047183855,True,2,2014
76561198084109041,True,2,2014
76561198084109041,True,2,2015
76561198084109041,True,2,2014
76561198084109041,True,2,2014
76561198084109041,True,2,2014
argentinasaurus,True,2,2015
argentinasaurus,True,2,2013
AriakWolf,True,2,2015
AriakWolf,True,2,2014
AriakWolf,True,2,2014
AriakWolf,True,2,2014
AriakWolf,True,2,2014
AriakWolf,False,0,2013
AriakWolf,True,2,2014
AriakWolf,True,2,2013
AriakWolf,True,2,2013
teeethem,True,2,2015
teeethem,True,2,2015
76561198005820284,True,2,2015
76561197989615671,True,2,2015
Archanoid,True,2,2014
76561197965640732,True,2,2015
76561197965640732,True,2,2015
76561197965640732,True,2,2015
rotflmaoman,True,2,2015
NoOneYouLike,False,0,2014
NoOneYouLike,True,2,2015
NoOneYouLike,True,2,2015
NoOneYouLike,True,2,2015
NoOneYouLike,True,2,2015
NoOneYouLike,True,2,2014
NoOneYouLike,True,2,2014
76561197960288186,True,2,2014
arril,True,2,2013
Liron-S,True,2,2013
Gypsyisgayfuk,True,2,2014
Gypsyisgayfuk,True,2,2013
76561198041366429,True,2,2015
As0asZePikachu,False,0,2015
As0asZePikachu,True,2,2015
As0asZePikachu,True,2,2014
76561198061650490,True,2,2013
TwilightAshSparkle,False,0,2015
TwilightAshSparkle,True,2,2015
2571,True,2,2015
2571,True,2,2014
2571,True,2,2015
2571,True,2,2015
2571,True,2,2015
ghillieboy,False,0,2015
ghillieboy,True,2,2015
ghillieboy,True,2,2015
ghillieboy,True,2,2015
ghillieboy,True,2,2015
ghillieboy,True,2,2014
76561198067738015,True,2,2013
NiceAhTNT,True,2,2015
NiceAhTNT,True,2,2014
NiceAhTNT,True,2,2014
NiceAhTNT,True,2,2014
NiceAhTNT,True,2,2014
asteroidjoe,True,2,2015
76561198073144122,True,2,2014
astynaxe,True,2,2015
megamilkfurry,True,2,2015
megamilkfurry,True,2,2015
megamilkfurry,False,0,2015
megamilkfurry,True,2,2015
megamilkfurry,True,2,2013
76561198057583546,False,0,2015
Atomic1244,True,2,2014
aubey-is-love-aubey-is-life,True,2,2014
aubey-is-love-aubey-is-life,True,2,2014
Auditore70,True,2,2015
Auditore70,True,2,2015
Auditore70,True,2,2014
Auditore70,True,2,2014
Auditore70,True,2,2014
Auditore70,True,2,2014
Auditore70,False,0,2014
Auditore70,True,2,2014
Auditore70,True,2,2013
76561198053797376,True,2,2014
76561198053797376,True,2,2014
76561198053797376,True,2,2014
ThePratama190,True,2,2015
ThePratama190,True,2,2014
ThePratama190,True,2,2014
ThePratama190,True,2,2015
76561197972911511,True,2,2015
76561197972911511,True,2,2015
76561197972911511,False,0,2015
76561197972911511,True,2,2015
76561197972911511,True,2,2015
76561197972911511,True,2,2015
76561197972911511,True,2,2014
AUSGrizzly,False,0,2015
AUSGrizzly,True,2,2014
76561198038695064,True,2,2014
76561198028298667,True,2,2014
AussieSerpine,True,2,2014
AussieSerpine,True,2,2015
AussieSerpine,True,2,2013
AussieSerpine,True,2,2012
australiansenior,True,2,2014
australiansenior,True,2,2014
australiansenior,True,2,2014
australiansenior,True,2,2013
17101710,True,2,2015
17101710,True,2,2015
17101710,True,2,2014
17101710,True,2,2013
17101710,False,0,2013
76561198089200630,True,2,2015
Kuledude28,True,2,2013
Kuledude28,False,0,2013
Kuledude28,True,2,2013
av28,True,2,2015
virtueavatar,True,2,2011
virtueavatar,True,2,2011
virtueavatar,True,2,2011
virtueavatar,True,2,2011
virtueavatar,True,2,2010
virtueavatar,True,2,2010
Owlybastard,False,0,2014
Owlybastard,True,2,2014
76561198091863460,True,2,2014
76561198050868578,True,2,2015
76561198050868578,True,2,2014
heywhydidyoulookup,True,2,2015
heywhydidyoulookup,True,2,2014
heywhydidyoulookup,True,2,2014
heywhydidyoulookup,True,2,2013
heywhydidyoulookup,True,2,2013
heywhydidyoulookup,True,2,2013
heywhydidyoulookup,True,2,2013
heywhydidyoulookup,True,2,2013
heywhydidyoulookup,True,2,2013
AWildWightAppeared,True,2,2013
AWildWightAppeared,True,2,2013
AxeOfChaos,True,2,2013
AxeOfChaos,True,2,2012
76561197970476149,True,2,2014
ShiftaY,False,0,2014
ShiftaY,True,2,2014
ShiftaY,False,0,2013
ay65,True,2,2015
ayanpruggerBR,True,2,2015
Avrixs,True,2,2015
Avrixs,True,2,2014
76561198071337828,True,2,2015
Lnwza69,True,2,2014
azives,True,2,2015
commandochou,True,2,2015
commandochou,True,2,2014
commandochou,True,2,2014
commandochou,True,2,2014
commandochou,True,2,2014
commandochou,True,2,2013
Azorex,True,2,2015
Azorex,True,2,2015
76561197996426598,True,2,2013
76561197996426598,True,2,2013
76561197996426598,True,2,2013
15511551,True,2,2014
15511551,True,2,2014
15511551,True,2,2014
15511551,True,2,2013
76561198022736341,True,2,2015
AzzX,True,2,2011
AzzX,True,2,2011
AzzX,True,2,2011
AzzX,True,2,2011
AzzX,True,2,2011
AzzX,True,2,2011
AzzX,True,2,2010
A_Drunk_Chicken,True,2,2014
76561198066845155,True,2,2014
76561198081631721,True,2,2014
alyboxie,True,2,2015
alyboxie,True,2,2014
alyboxie,True,2,2013
alyboxie,False,0,2013
alyboxie,True,2,2012
76561198085151512,True,2,2015
76561198064135570,True,2,2015
76561198036740385,True,2,2013
1800-Ricohut,True,2,2015
1800-Ricohut,True,2,2014
1800-Ricohut,True,2,2014
1800-Ricohut,True,2,2013
1800-Ricohut,False,0,2015
76561198056942792,False,0,2015
AciidxWarrior,True,2,2015
76561198098113275,True,2,2014
TheGarageMan,True,2,2014
TheGarageMan,True,2,2013
TheGarageMan,True,2,2013
thatdamnplayer,True,2,2014
thatdamnplayer,True,2,2015
thatdamnplayer,False,0,2013
thatdamnplayer,True,2,2013
76561198039957089,True,2,2015
spiritofsoup,True,2,2014
spiritofsoup,True,2,2015
76561197973196808,True,2,2014
BADDDDGER,True,2,2014
BagGoneWrongGoneSexual,True,2,2015
BagGoneWrongGoneSexual,True,2,2015
76561198081332337,True,2,2015
76561198055911628,True,2,2015
ballig,False,0,2015
81447,True,2,2014
lone_cow,True,2,2014
BananaCar,True,2,2015
BananaCar,True,2,2015
BananaCar,True,2,2014
BananaCar,True,2,2015
BananaCar,True,2,2015
BananaCar,True,2,2014
BananaChips,True,2,2014
76561198011303077,False,0,2015
Banditx0r,True,2,2014
banjo123,True,2,2015
banjo123,True,2,2013
KelvinTradingCockCompany,True,2,2015
KelvinTradingCockCompany,True,2,2014
KelvinTradingCockCompany,True,2,2014
KelvinTradingCockCompany,True,2,2013
Barbozabrasil,True,2,2014
synkchronization,False,0,2014
76561198068976644,True,2,2015
76561198053887236,True,2,2013
76561198053887236,True,2,2013
76561198040660567,True,2,2013
Snifflez,True,2,2013
fui312,True,2,2014
fui312,True,2,2014
fui312,False,0,2014
fui312,True,2,2015
76561198033873460,True,2,2014
76561198033873460,True,2,2012
batmancomp,True,2,2014
45685748567857,True,2,2015
Batman4040,True,2,2015
76561198071052616,True,2,2015
76561198069160320,True,2,2015
76561198069160320,True,2,2015
76561198069160320,True,2,2015
76561198069160320,True,2,2014
76561198069160320,True,2,2014
76561198069160320,True,2,2015
76561198069160320,True,2,2013
WhenWeWereYoungggg,True,2,2012
WhenWeWereYoungggg,False,0,2014
76561198036037520,True,2,2011
76561198036037520,True,2,2015
76561198036037520,True,2,2014
76561198056570401,True,2,2015
76561198056570401,True,2,2012
76561198123465149,True,2,2015
76561198076076634,True,2,2014
76561198061650250,True,2,2014
76561198009053218,True,2,2014
Zamyzam,True,2,2013
BB_CORN,True,2,2014
BB_CORN,True,2,2014
BB_CORN,True,2,2014
GoodOldJacob,False,0,2015
GoodOldJacob,True,2,2014
GoodOldJacob,True,2,2015
GoodOldJacob,True,2,2013
GoodOldJacob,True,2,2015
GoodOldJacob,True,2,2015
GoodOldJacob,True,2,2013
YourOwnMax,True,2,2013
YourOwnMax,True,2,2013
YourOwnMax,True,2,2014
YourOwnMax,True,2,2013
YourOwnMax,True,2,2013
YourOwnMax,True,2,2015
YourOwnMax,True,2,2013
swaggggggg,True,2,2013
swaggggggg,True,2,2015
76561198057926017,True,2,2015
76561198057926017,True,2,2015
76561198061011055,False,0,2015
76561198082939654,True,2,2014
76561198082939654,True,2,2014
76561198082939654,True,2,2014
76561198082939654,True,2,2014
76561198082939654,True,2,2014
76561198082939654,True,2,2014
nickluvsbacon,True,2,2014
76561198086039782,True,2,2015
76561198080354888,False,0,2015
76561198080354888,True,2,2015
76561198080354888,True,2,2015
76561198080354888,True,2,2015
76561198080354888,True,2,2015
76561198080354888,True,2,2015
76561198083213265,True,2,2014
76561197968887720,False,0,2015
76561197968887720,True,2,2011
beepsiren,True,2,2015
bieel123,True,2,2015
volcanopyre,True,2,2013
76561198083247739,True,2,2014
76561198083247739,True,2,2014
76561198083247739,True,2,2014
Bellator1206,True,2,2013
Bellator1206,True,2,2014
shotmum,True,2,2014
shotmum,True,2,2013
iamericcartman,True,2,2015
76561198046863149,True,2,2014
76561198047421467,True,2,2014
benji2d,True,2,2013
benji2d,True,2,2012
infinityhz,True,2,2015
BennanaBen,True,2,2014
BennanaBen,True,2,2014
BennanaBen,True,2,2014
76561198043775789,True,2,2014
bennytrev,True,2,2014
bennytrev,False,0,2015
bennytrev,True,2,2014
76561198073039037,True,2,2014
76561198073039037,False,0,2015
Wing_IKU,True,2,2015
Wing_IKU,True,2,2015
BerserkDragon,True,2,2015
76561198025912095,True,2,2012
76561198041964530,True,2,2014
76561198095674132,True,2,2013
76561198045540232,True,2,2015
76561198045540232,True,2,2015
76561198045540232,True,2,2014
76561198045174821,True,2,2014
76561198083484293,True,2,2015
Biatchplz,True,2,2014
76561198106923993,True,2,2014
76561198106923993,True,2,2014
biendeo,True,2,2013
biendeo,False,0,2015
TTDrak,True,2,2014
bigfoot57,True,2,2015
bigfoot57,True,2,2015
bigfoot57,True,2,2015
bigfoot57,True,2,2013
Jeff_is_Back,True,2,2015
76561198079330474,True,2,2015
76561198079330474,True,2,2014
cakeandstuff,True,2,2014
PSLOVER9,True,2,2015
PSLOVER9,True,2,2015
76561198042250524,True,2,2014
williamborowiak,True,2,2015
76561198056935561,True,2,2014
76561198056935561,False,0,2015
76561198067894752,True,2,2015
76561198067894752,True,2,2015
frosty0wnz6,True,2,2015
mossizaza2611,True,2,2015
mossizaza2611,True,2,2013
76561198006560154,True,2,2014
76561198065730591,True,2,2015
birdsrule,False,0,2014
Russia-,True,2,2014
Priv4tejeej,True,2,2015
76561198065439231,True,2,2014
76561198067170839,True,2,2013
manuelflynn,True,2,2014
manuelflynn,True,2,2015
76561198104126159,True,2,2015
Mizuotoshi,True,2,2014
Mizuotoshi,True,2,2014
76561198078833521,True,2,2014
76561198078833521,True,2,2013
BJEXHOOP,True,2,2014
76561198024889385,True,2,2014
bl00dlock,True,2,2014
bl00dlock,True,2,2014
BlackTheKing,True,2,2015
BlackTheKing,True,2,2015
BlackTheKing,True,2,2015
76561198065603460,True,2,2014
76561198091133921,True,2,2015
76561198091133921,True,2,2015
noonzy,True,2,2013
friendlyBlackm,False,0,2014
friendlyBlackm,True,2,2015
friendlyBlackm,True,2,2014
friendlyBlackm,True,2,2014
friendlyBlackm,True,2,2012
BlackadderV,True,2,2014
BlackadderV,True,2,2012
BlackadderV,True,2,2014
BlackadderV,True,2,2012
76561198007317042,True,2,2014
76561198007317042,True,2,2012
76561198007317042,True,2,2012
76561198007317042,True,2,2012
76561198007317042,True,2,2011
76561198062271952,True,2,2015
BlackBird252L,True,2,2014
BlackFangAU,True,2,2014
BlackFangAU,True,2,2014
76561198058156706,True,2,2014
76561198070943489,True,2,2014
76561198070943489,True,2,2014
76561198070943489,True,2,2014
Kevin_F,False,0,2015
Kevin_F,False,0,2015
Kevin_F,True,2,2015
Kevin_F,True,2,2015
Kevin_F,True,2,2015
76561198082591639,True,2,2014
76561198082591639,True,2,2014
76561198082591639,True,2,2014
76561198082591639,True,2,2014
76561198082591639,True,2,2014
VilePurple,True,2,2015
wcLorent,False,0,2014
wcLorent,True,2,2014
wcLorent,True,2,2015
wcLorent,True,2,2015
wcLorent,True,2,2014
wcLorent,True,2,2014
wallopin-websnappers,True,2,2015
wallopin-websnappers,True,2,2015
76561198078072214,True,2,2014
godblazeyou,True,2,2014
godblazeyou,True,2,2014
godblazeyou,True,2,2014
76561198084051373,True,2,2015
76561198084051373,True,2,2015
76561198084051373,True,2,2015
76561198180009299,False,0,2015
76561198180009299,True,2,2015
76561198180009299,True,2,2015
76561198180009299,True,2,2015
76561198091128519,True,2,2014
76561198091128519,False,0,2014
76561198091128519,True,2,2014
BleachedBatman,True,2,2013
BleachedBatman,True,2,2014
MrRoyalRhino,True,2,2014
76561198082494813,True,2,2014
BlindR3alm,True,2,2013
ooblinkoo,False,0,2014
ooblinkoo,True,2,2014
BlippX1,True,2,2015
BlippX1,True,2,2013
BlippX1,True,2,2015
76561198066905830,True,2,2015
BeyondBlitz,True,2,2013
76561198088724903,True,2,2013
Blood_and_Bone,False,0,2015
Blood_and_Bone,True,2,2015
Bloodknight132,True,2,2014
Bloodknight132,True,2,2015
empoleous,True,2,2015
bloodspilla,True,2,2015
bloodspilla,True,2,2015
bloodspilla,False,0,2014
bloodspilla,True,2,2013
bloodyjak,True,2,2014
bloodyjak,True,2,2014
bloodyjak,True,2,2014
bloodyjak,True,2,2014
bloodyjak,True,2,2013
bloodyjak,False,0,2011
blue76gaming,True,2,2015
blue76gaming,True,2,2014
BACONNOMNOM,True,2,2015
BACONNOMNOM,False,0,2014
ClaireBunny,True,2,2015
sw00dd00d,True,2,2014
76561198070262563,True,2,2015
BlueYuY,True,2,2015
BlueYuY,True,2,2015
BlueYuY,True,2,2015
BlueDragonOfficial,True,2,2014
BlueDragonOfficial,True,2,2014
BlueDragonOfficial,True,2,2015
BlueDragonOfficial,True,2,2015
BlueDragonOfficial,False,0,2015
BlueDragonOfficial,True,2,2014
76561198042163355,True,2,2013
76561198042163355,True,2,2014
76561198042163355,True,2,2014
76561198042163355,True,2,2014
76561198042163355,False,0,2014
76561198042163355,False,0,2014
76561198042163355,True,2,2014
blupear,True,2,2014
Tayloki,True,2,2015
76561198101689269,True,2,2014
76561198101689269,True,2,2014
76561198080194046,True,2,2015
Bluewolf279,True,2,2015
Bluewolf279,True,2,2015
TheOnlyBluey,True,2,2015
TheFakeLeafy,True,2,2014
TheFakeLeafy,True,2,2015
76561198125535440,True,2,2015
BluTak,True,2,2014
BluTak,True,2,2011
akmale,True,2,2014
akmale,True,2,2014
DjPhoon,True,2,2013
DjPhoon,True,2,2013
DjPhoon,True,2,2013
76561198060068927,True,2,2014
